title,abstract,authors,url
Neural Networks approaches focused on French Spoken Language Understanding: application to the MEDIA Evaluation Task ,"In this paper, we present a study on a French Spoken Language Understanding (SLU) task: the MEDIA task. Many works and studies have been proposed for many tasks, but most of them are focused on English language and tasks. 
The exploration of a richer language like French within the framework of a SLU task implies to recent approaches to handle this difficulty.
Since the MEDIA task seems to be one of the most difficult, according several previous studies, we propose to explore Neural Networks approaches focusing of three aspects: firstly, the Neural Network inputs and more specifically the word embeddings; secondly, we compared French version of BERT against the best setup through different ways; Finally, the comparison against State-of-the-Art approaches. Results show that the word embeddings trained on a small corpus need to be updated during SLU model training. Furthermore, the French BERT fine-tuned approaches outperform the classical Neural Network Architectures and achieves state of the art results. However, the contextual embeddings extracted from one of the French BERT approaches achieve comparable results in comparison to word embedding, when integrated into the proposed neural architecture.","Sahar Ghannay, Christophe Servan and Sophie Rosset",http://arxiv.org/abs/1606.02555v1
Neural text normalization leveraging similarities of strings and sounds ,"We propose neural models that can normalize text by considering the similarities of word strings and sounds. We experimentally compared a model that considers the similarities of both word strings and sounds, a model that considers only the similarity of word strings or of sounds, and a model without the similarities as a baseline. Results showed that leveraging the word string similarity succeeded in dealing with misspellings and abbreviations, and taking into account the sound similarity succeeded in dealing with phonetic substitutions and emphasized characters. So that the proposed models achieved higher F1 scores than the baseline.","Riku Kawamura, Tatsuya Aoki, Hidetaka Kamigaito, Hiroya Takamura and Manabu Okumura",http://arxiv.org/abs/2011.02173v1
Neural Transduction for Multilingual Lexical Translation ,"We present a method for completing multilingual translation dictionaries. Our probabilistic approach can synthesize new word forms, allowing it to operate in settings where correct translations have not been observed in text (cf.\ cross-lingual embeddings). In addition, we propose an approximate Maximum Mutual Information (MMI) decoding objective to further improve performance in both many-to-one and one-to-one word level translation tasks where we use either multiple input languages for a single target language or more typical single language pair translation. The model is trained in a many-to-many setting, where it can leverage information from related languages to predict of its many target languages. We focus on 6 languages: French, Spanish, Italian, Portuguese, Romanian, and Turkish. When indirect multilingual information is available, ensembling with mixture-of-experts as well as incorporating related languages leads to a 27% relative improvement in whole-word accuracy of predictions over a single-source baseline. To seed the completion when multilingual data is unavailable, it is better to decode with an MMI objective.","Dylan Lewis, Winston Wu, Arya D. McCarthy and David Yarowsky",http://arxiv.org/abs/1802.05368v2
Neural Unsupervised Domain Adaptation in NLP---A Survey ,"Deep neural networks excel at learning from labeled data and achieve state-of-the-art results on a wide array of Natural Language Processing tasks. In contrast, learning from unlabeled data, especially under domain shift, remains a challenge. Motivated by the latest advances, in this survey we review neural unsupervised domain adaptation techniques which do not require labeled target domain data. This is a more challenging yet a more widely applicable setup. We outline methods, from early traditional non-neural methods to pre-trained model transfer. We also revisit the notion of domain, and we uncover a bias in the type of Natural Language Processing tasks which received most attention. Lastly, we outline future directions, particularly the broader need for out-of-distribution generalization of future NLP.",Alan Ramponi and Barbara Plank,http://arxiv.org/abs/2006.00632v2
New Benchmark Corpus and Models for Fine-grained Event Classification: To BERT or not to BERT? ,"We introduce a new set of benchmark datasets derived from ACLED data for fine-grained event classification and compare the performance of various state-of-the-art models on these datasets, including SVM based on TF-IDF character n-grams and neural context-free embeddings (GLOVE and FASTTEXT) as well as deep learning-based BERT with its contextual embeddings. The best results in terms of micro (94.3-94.9%) and macro F1 (86.0-88.9%) were obtained using BERT transformer, with simpler TF-IDF character n-gram based SVM being an interesting alternative. Further, we discuss the pros and cons of the considered benchmark models in terms of their robustness and the dependence of the classification performance on the size of training data.","Jakub Piskorski, Jacek Haneczok and Guillaume Jacquet",http://arxiv.org/abs/1908.08530v4
News Editorials: Towards Summarizing Long Argumentative Texts ,"The automatic summarization of argumentative texts remains relatively unexplored to date. This paper presents first steps in this direction targeting news editorials, namely opinionated articles with a well-defined argumentation structure. With EditorialSum, we present a corpus of 1330 manually acquired and evaluated summaries for 266 news editorials. We acquire and qualitatively evaluate summaries based on an annotation scheme tailored to editorial summaries, which requires a high-quality summary to be: thesis-indicative, persuasive, reasonable, concise, and self-contained.
For about 90% of the editorials we provide at least three high-quality summaries. Alongside in-depth corpus analyses, we present the evaluation of two extractive summarization models. With multiple summaries per editorial, each labeled for quality, our corpus lends itself to the development and evaluation of summarization approaches for long argumentative texts.","Shahbaz Syed, Roxanne El Baff, Johannes Kiesel, Khalid Al Khatib, Benno Stein and Martin Potthast",http://arxiv.org/abs/2012.01747v1
Noise Isn't Always Negative: Countering Exposure Bias in Sequence-to-Sequence Inflection Models ,"Morphological inflection, like many sequence-to-sequence tasks, sees great performance
from recurrent neural architectures when data is plentiful, but performance falls 
off sharply in lower-data settings. We investigate one aspect of neural seq2seq models that we hypothesize contributes to overfitting - teacher forcing. ",Garrett Nicolai and Miikka Silfverberg,http://arxiv.org/abs/cond-mat/9809048v1
Normalizing Compositional Structures Across Graphbanks ,"The emergence of a variety of graph-based meaning representations (MRs) has sparked an important conversation about how to adequately represent semantic structure. MRs exhibit structural differences that reflect different theoretical and design considerations, presenting challenges to uniform linguistic analysis and cross-framework semantic parsing. Here, we ask the question of which design differences between MRs are meaningful and semantically-rooted, and which are superficial. We present a methodology for normalizing discrepancies between MRs at the compositional level (Lindemann et al., 2019), finding that we can normalize the majority of divergent phenomena using linguistically-grounded rules. Our work significantly increases the match in compositional structure between MRs and improves multi-task learning (MTL) in a low-resource setting, serving as a proof of concept for future broad-scale cross-MR normalization.","Lucia Donatelli, Jonas Groschwitz, Matthias Lindemann, Alexander Koller and Pia Weißenhorn",http://arxiv.org/abs/2004.14236v2
NUT-RC: Noisy User-generated Text-oriented Reading Comprehension ,"Reading comprehension (RC) on social media such as Twitter is a critical and challenging task due to its noisy, informal, but informative nature. Most existing RC models are developed on formal datasets such as news articles and Wikipedia documents, which severely limit their performances when directly applied to the noisy and informal texts in social media. Moreover, these models only focus on a certain type of RC, extractive or generative, but ignore the integration of them. To well address these challenges, we come up with a noisy user-generated text-oriented RC model. In particular, we first introduce a set of text normalizers to transform the noisy and informal texts to the formal ones. Then, we integrate the extractive and the generative RC model by a multi-task learning mechanism and an answer selection module. Experimental results on TweetQA demonstrate that our NUT-RC model significantly outperforms the state-of-the-art social media-oriented RC models.","Rongtao Huang, Bowei Zou, Yu Hong, Wei Zhang, AiTi Aw and Guodong Zhou",
NYTWIT: A Dataset of Novel Words in the New York Times ,"We present the New York Times Word Innovation Types dataset, or NYTWIT, a collection of over 2,500 novel English words published in the New York Times between November 2017 and March 2019, manually annotated for their class of novelty (such as lexical derivation, dialectal variation, blending, or compounding).
We present baseline results for both uncontextual and contextual prediction of novelty class, showing that there is room for improvement even for state-of-the-art NLP systems.
We hope this resource will prove useful for linguists and NLP practitioners by providing a real-world environment of novel word appearance.","Yuval Pinter, Cassandra L. Jacobs and Max Bittker",
Offensive Language Detection on Video Live Streaming Chat ,"This study presented a prototype of a chat room that detects offensive expressions in real-time on video live streaming chat. Focusing on Twitch, one of the most popular live streaming platforms, we created a dataset for the task of detecting offensive expressions. We collected 2,000 chat posts across four popular game titles with genre diversity (e.g., competitive, violent, peaceful). To make use of the similarity in offensive expressions among different social media, we adopt state-of-the-art models trained over the offensive expressions on Twitter to our Twitch data (i.e., transfer learning).  We investigated two similarity measurements to predict the transferability, textual similarity and game-genre similarity. Our results show that transfer features from social media to live streaming is effective. However, the two measurements show less correlation on the transferability prediction.","Zhiwei Gao, Shuntaro Yada, Shoko Wakamiya and Eiji Aramaki",http://arxiv.org/abs/2003.07459v2
On the Consistency for E-commerce Product Summarization ,"In this work, we present a model to generate e-commerce product summaries. The consistency between the generated summary and the product attributes is an essential criterion for the ecommerce product summarization task. To enhance the consistency, first, we encode the product attribute table to guide the process of summary generation. Second, we identify the attribute words from the vocabulary, and we constrain these attribute words can be presented in the summaries only through copying from the source, i.e., the attribute words not in the source cannot be generated. We construct a Chinese e-commerce product summarization dataset, and the experimental results on this dataset demonstrate that our models significantly improve the consistency.","Peng Yuan, Haoran Li, Song Xu, Youzheng Wu, Xiaodong He and Bowen Zhou",http://arxiv.org/abs/2011.05546v1
On the Helpfulness of Document Context to Sentence Simplification ,"Most of the research on text simplification is limited to sentence level nowadays. In this paper, we are the first to investigate the helpfulness of document context on sentence simplification and apply it to the sequence-to-sequence model. We firstly construct a sentence simplification dataset in which the contexts for the original sentence are provided by Wikipedia corpus. We then propose a new model that makes full use of the context information. Our model uses neural networks to learn the different effects of the preceding sentences and the following sentences on the current sentence and applies them to the improved transformer model. Evaluated on the newly constructed dataset, our model achieves 36.52 on SARI value, which outperforms the baselines, indicating that context indeed helps improve sentence simplification. In the ablation experiment, we show that using either the preceding sentences or the following sentences as context can significantly improve simplification.","Renliang Sun, Zhe Lin and Xiaojun Wan",http://arxiv.org/abs/2005.02324v3
On the Practical Ability of Recurrent Neural Networks to Recognize Context-Free Languages ,"While recurrent models have been effective in NLP tasks, their performance on context-free languages (CFLs) has been found to be quite weak. Given that CFLs are believed to capture important phenomena such as hierarchical structure in natural languages, this discrepancy in performance calls for an explanation. We study the performance of recurrent models on Dyck-n languages, a particularly important and well-studied class of CFLs. We find that while recurrent models generalize nearly perfectly if the lengths of the training and test strings are from the same range, they perform poorly if the test strings are longer. At the same time, we observe that RNNs are expressive enough to recognize Dyck words of arbitrary lengths in finite precision if their depths are bounded. Hence, we evaluate our models on samples generated from Dyck languages with bounded depth and find that they are indeed able to generalize to much higher lengths. Since natural language datasets have nested dependencies of bounded depth, this may help explain why they perform well in modeling hierarchical dependencies in natural language data despite prior works indicating poor generalization performance on Dyck languages. We perform probing studies to support our results and provide comparisons with Transformers.","Satwik Bhattamishra, Kabir Ahuja and Navin Goyal",http://arxiv.org/abs/2011.03965v1
One Comment from One Perspective: An Effective Strategy for Enhancing Automatic Music Comment ,"The automatic generation of music comments is of great significance for increasing the popularity of music and the activity of the platform. In human music comments, there exists high distinction and diverse perspectives for the same song. In other words, for a song, different comments stem from different musical perspectives. However, to date, this characteristic has not been considered well in research on automatic comment generation. The existing methods tend to generate common and meaningless comments. In this paper, we propose an effective multi-perspective strategy to enhance the diversity of the generated comments. The experiment results on two music comment datasets show that our proposed model can effectively generate a series of diverse music comments based on different perspectives, which outperforms state-of-the-art baselines by a substantial margin.","Tengfei Huo, Zhiqiang Liu, Jinchao Zhang, Cheng Niu and Jie Zhou",http://arxiv.org/abs/1910.09242v1
Online Versus Offline NMT Quality: An In-depth Analysis on English-German and German-English ,"We conduct in this work an evaluation study comparing offline and online neural machine translation architectures. Two sequence-to-sequence models: convolutional Pervasive Attention (Elbayad et al. 2018) and attention-based Transformer (Vaswani et al. 2017) are considered. We investigate, for both architectures, the impact of online decoding constraints on the translation quality through a carefully designed human evaluation on English-German and German-English language pairs,  the latter being particularly sensitive to latency constraints. The evaluation results allow us to identify the strengths and shortcomings of each model when we shift to the online setup.","Maha Elbayad, Michael Ustaszewski, Emmanuelle Esperança-Rodier, Francis Brunet-Manquat, Jakob Verbeek and Laurent Besacier",http://arxiv.org/abs/2006.00814v3
Optimized Transformer for Low-resource Neural Machine Translation ,"Language pairs with limited amounts of parallel data, also known as low-resource languages, remain a challenge for neural machine translation. While the Transformer model has achieved significant improvements for many language pairs, and has become the de facto mainstream architecture, its capability under low-resource conditions has not been fully investigated yet. Our experiments on different subsets of IWSLT14 training data show that the effectiveness of Transformer under low-resource conditions is highly dependent on the hyper-parameter settings. Our experiments show that using an optimized Transformer for low-resource conditions improves the translation quality up to 7.3 BLEU points compared to using the Transformer default settings.",Ali Araabi and Christof Monz,http://arxiv.org/abs/2011.02266v1
Out-of-Task Training for Dialog State Tracking Models ,"Dialog state tracking (DST) suffers from data sparsity. While many natural language processing (NLP) tasks benefit from transfer learning and multi-task learning, in dialog these methods are limited by the amount of available data and by the specificity of dialog applications. In this work, we propose to utilize non-dialog data from unrelated tasks to train DST. Our results show that we can exploit unrelated data that is available on a much bigger scale. This opens the door to harvest the abundance of unrelated NLP corpora to mitigate the data sparsity issue inherent to DST.","Michael Heck, Christian Geishauser, Hsien-chin Lin, Nurul Lubis, Marco Moresi, Carel van Niekerk and Milica Gasic",http://arxiv.org/abs/2001.08604v3
Parsers Know Best: German PP Attachment Revisited ,"In the paper, we revisit the PP attachment problem which has been identified as one of the major sources for parser errors and discuss shortcomings of recent work. In particular, we show that using gold information for the extraction of attachment candidates as well as a missing comparison of the system's output to the output of a full syntactic parser leads to an overly optimistic assessment of the results. 
We address these issues by presenting a realistic evaluation of the potential of different PP attachment systems, using fully predicted information as system input. We compare our results against the output of a strong neural parser and show that the full parsing approach is superior to modeling PP attachment disambiguation as a separate task.",Bich-Ngoc Do and Ines Rehbein,http://arxiv.org/abs/2009.00901v2
PEDNet: A Persona Enhanced Dual Alternating Learning Network for Conversational Response Generation ,"Endowing a chatbot with a personality is essential to deliver more realistic conversations. Various persona-based dialogue models have been proposed to generate personalized and diverse responses by utilizing predefined persona information. However, generating personalized responses is still a challenging task since the leverage of predefined persona information is often insufficient. To alleviate this problem, we propose a novel Persona Enhanced Dual Alternating Learning Network (PEDNet) aiming at producing more personalized responses in various open-domain conversation scenarios. PEDNet consists of a Context-Dominate Network (CDNet) and a Persona-Dominate Network (PDNet), which are built upon a common encoder-decoder backbone. CDNet learns to select a proper persona as well as ensure the contextual relevance of the predicted response, while PDNet learns to enhance the utilization of persona information when generating the response by weakening the disturbance of specific content in the conversation context. CDNet and PDNet are trained alternately using a multi-task training approach to equip PEDNet with the both capabilities they have learned. Both automatic and human evaluations on a newly released dialogue dataset Persona-chat demonstrate that our method could deliver more personalized responses than baseline methods.","Bin Jiang, Wanyue Zhou, Jingxu Yang, Chao Yang, Shihan Wang and Liang Pang",
Personalized Multimodal Feedback Generation in Education ,"The automatic evaluation for school assignments is an important application of AI in the education field. In this work, we focus on the task of personalized multimodal feedback generation, which aims to generate personalized feedback for various teachers to evaluate students' assignments involving multimodal inputs such as images, audios, and texts. This task involves the representation and fusion of multimodal information and natural language generation, which presents the challenges from three aspects: 1) how to encode and integrate multimodal inputs; 2) how to generate feedback specific to each modality; and 3) how to fulfill personalized feedback generation. In this paper, we propose a novel Personalized Multimodal Feedback Generation Network (PMFGN) armed with a modality gate mechanism and a personalized bias mechanism to address these challenges. The extensive experiments on real-world K-12 education data show that our model significantly outperforms several baselines by generating more accurate and diverse feedback. In addition, detailed ablation experiments are conducted to deepen our understanding of the proposed framework.","Haochen Liu, Zitao Liu, Zhongqin Wu and Jiliang Tang",http://arxiv.org/abs/2011.00192v1
PG-GSQL: Pointer-Generator Network with Guide Decoding for Cross-Domain Context-Dependent Text-to-SQL Generation ,"Text-to-SQL is a task of translating utterances to SQL queries, and most existing neural approaches of text-to-SQL focus on the cross-domain context-independent generation task. We pay close attention to the cross-domain context-dependent text-to-SQL generation task, which requires a model to depend on the interaction history and current utterance to generate SQL query. In this paper, we present an encoder-decoder model called PG-GSQL based on the interaction-level encoder and with two effective innovations in decoder to solve cross-domain context-dependent text-to-SQL task. 1) To effectively capture historical information of SQL query and reuse the previous SQL query tokens, we use a hybrid pointer-generator network as decoder to copy tokens from the previous SQL query via pointer, the generator part is utilized to generate new tokens. 2) We propose a guide component to limit the prediction space of vocabulary for avoiding table-column dependency and foreign key dependency errors during decoding phase. In addition, we design a column-table linking mechanism to improve the prediction accuracy of tables. On the challenging cross-domain context-dependent text-to-SQL benchmark SParC, PG-GSQL achieves 34.0% question matching accuracy and 19.0% interaction matching accuracy on the dev set. With BERT augmentation, PG-GSQL obtains 53.1% question matching accuracy and 34.7% interaction matching accuracy on the dev set, outperforms the previous state-of-the-art model by 5.9% question matching accuracy and 5.2% interaction matching accuracy. Our code is publicly available.","Huajie Wang, Mei Li and Lei Chen",
PheMT: A Phenomenon-wise Dataset for Machine Translation Robustness on User-Generated Contents ,"Neural Machine Translation (NMT) has shown drastic improvement in its quality when translating clean input such as text from the news domain. However, existing studies suggest that NMT still struggles with certain kinds of input with plentiful of noises, such as User-Generated Contents (UGC) on the Internet. To make better use of NMT for cross-cultural communication, one of the most promising directions is to develop a model that correctly handles these input. Though its importance being recognized, it is still not clear as to what creates the great gap in performance between the translation of clean input and translation of UGC. To answer the question, we present a new dataset, PheMT, for evaluating robustness of machine translation systems against specific linguistic phenomena. Our experiments with the created dataset revealed that not only our in-house models but even strongest off-the-shelf systems are greatly disturbed by the presence of certain phenomena.","Ryo Fujii, Masato Mita, Kaori Abe, Kazuaki Hanawa, Makoto Morishita, Jun Suzuki and Kentaro Inui",
Pick a Fight or Bite your Tongue: Investigation of Gender Differences in Figurative Language Usage ,"A large body of research on gender-linked language has established foundations regarding cross-gender differences in lexical, emotional, and topical preferences, along with their sociological underpinnings. We compile a novel, large and diverse corpus of spontaneous linguistic productions annotated with speakers' gender, and perform a first large-scale empirical study of distinctions in the usage of figurative language between male and female authors. Our analyses suggest that (1) idiomatic choices reflect gender-specific lexical and semantic preferences in general language, (2) men's and women's idiomatic usages express higher emotion than their literal language, with detectable, albeit more subtle, differences between male and female authors along the dimension of dominance compared to similar distinctions in their literal utterances, and (3) contextual analysis of idiomatic expressions reveals considerable differences, reflecting subtle divergences in usage environments, shaped by cross-gender communication styles and semantic biases.","Ella Rabinovich, Hila Gonen and Suzanne Stevenson",http://arxiv.org/abs/2011.00335v1
Picking BERT's Brain: Probing for Linguistic Dependencies in Contextualized Embeddings Using Representational Similarity Analysis ,"As the name implies, contextualized representations of language are typically motivated by their ability to encode context. Which aspects of context are captured by such representations? We introduce an approach to address this question using Representational Similarity Analysis (RSA). As case studies, we investigate the degree to which a verb embedding encodes the verb’s subject, a pronoun embedding encodes the pronoun’s antecedent, and a full-sentence representation en- codes the sentence’s head. In all cases, we show that BERT’s contextualized embeddings reflect the linguistic dependency being studied, and that BERT encodes these dependencies to a greater degree than it encodes less linguistically-salient controls. These results demonstrate the ability of our approach to adjudicate between hypotheses about which aspects of context are encoded in representations of language.",Michael Lepori and R. Thomas McCoy,http://arxiv.org/abs/2011.12073v1
PoD: Positional Dependency-Based Word Embedding for Aspect Term Extraction ,"Dependency context-based word embedding jointly learns the representations of word and dependency context, and has been proved effective in aspect term extraction. In this paper, we design the positional dependency-based word embedding (POD) which considers both dependency context and positional context for aspect term extraction. Specifically, the positional context is mod- eled via relative position encoding. Besides, we enhance the dependency context by integrating more lexical information (e.g., POS tags) along dependency paths. Experiments on SemEval 2014/2015/2016 datasets show that our approach outperforms other embedding methods in aspect term extraction. The source code will be publicly available upon publication.","Yichun Yin, Chenguang Wang and Ming Zhang",
Pointing to Select: A Fast Pointer-LSTM for Long Text Classification ,"Recurrent neural networks (RNNs) suffer from well-known limitations and complications which include slow inference and vanishing gradients when processing long sequences in text classification. Recent studies have attempted to accelerate RNNs via various ad hoc mechanisms to skip irrelevant words in the input. However, word skipping approaches proposed to date effectively stop at each or a given time step to decide whether or not a given input word should be skipped, breaking the coherence of input processing in RNNs. Furthermore, current methods cannot change skip rates during inference and are consequently unable to support different skip rates in demanding real-world conditions. To overcome these limitations, we propose Pointer- LSTM, a novel LSTM framework which relies on a pointer network to select important words for target prediction. The model maintains a coherent input process for the LSTM modules and makes it possible to change the skip rate during inference. Our evaluation on four public data sets demonstrates that Pointer-LSTM (a) is 1.1x∼3.5x faster than the standard LSTM architecture; (b) is more accurate than Leap-LSTM, the state-of-the-art LSTM skipping model, at high skip rates; and (c) reaches robust accuracy levels even when the skip rate is changed during inference.","Jinhua Du, Yan Huang and Karo Moilanen",http://arxiv.org/abs/2012.09164v1
Pointing to Subwords for Generating Function Names in Source Code ,"We tackle the task of automatically generating a function name from source code. 
Existing generators face difficulties in generating low-frequency or out-of-vocabulary subwords. 
In this paper, we propose two strategies for copying low-frequency or out-of-vocabulary subwords in inputs.
Our best performing model showed an improvement over the conventional method in terms of our modified F1 and accuracy on the Java-small and Java-large datasets.","Shogo Fujita, Hidetaka Kamigaito, Hiroya Takamura and Manabu Okumura",http://arxiv.org/abs/2011.04241v1
Porous Lattice Transformer Encoder for Chinese NER ,"Incorporating lexicons into character-level Chinese NER by lattices is proven effective to exploit
rich word boundary information. Previous work has extended RNNs to consume lattice inputs
and achieved great success. However, due to the DAG structure and the inherently unidirectional
sequential nature, this method precludes batched computation and sufficient semantic interaction.
In this paper, we propose PLTE, an extension of transformer encoder that is tailored for Chinese
NER, which models all the characters and matched lexical words in parallel with batch processing. PLTE augments self-attention with positional relation representations to incorporate lattice
structure. It also introduces a porous mechanism to augment localness modeling and maintain
the strength of capturing the rich long-term dependencies. Experimental results show that PLTE
performs up to 11.4 times faster than state-of-the-art methods while realizing better performance.
We also demonstrate that using BERT representations further substantially boosts the performance
and brings out the best in PLTE.","Xue Mengge, Bowen Yu, Tingwen Liu, Yue Zhang, Erli Meng and Bin Wang",http://arxiv.org/abs/1911.02733v3
Pre-trained Language Model Based Active Learning for Sentence Matching ,"Active learning is able to significantly reduce the annotation cost for data-driven techniques. However, previous active learning approaches for natural language processing mainly depend on the entropy-based uncertainty criterion, and ignore the characteristics of natural language. In this paper, we propose a pre-trained language model based active learning approach for sentence matching. Differing from previous active learning, it can provide linguistic criteria to measure instances and help select more efficient instances for annotation. Experiments demonstrate our approach can achieve greater accuracy with fewer labeled training instances.","Guirong Bai, Shizhu He, Kang Liu, Jun Zhao and Zaiqing Nie",http://arxiv.org/abs/2010.05522v1
Predicting Clickbait Strength in Online Social Media ,"Hoping for a large number of clicks and potentially high social shares, journalists of various news media outlets publish sensationalist headlines on social media. These headlines lure the readers to click on them and satisfy the curiosity gap in their mind. Low quality material pointed to by clickbaits leads to time wastage and annoyance for users.  Even for enterprises publishing clickbaits, it hurts more than it helps as it erodes user trust, attracts wrong visitors, and produces negative signals for ranking algorithms. Hence, identifying and flagging clickbait titles is very essential.  Previous work on clickbaits has majorly focused on binary classification of clickbait titles. However not all clickbaits are equally clickbaity. It is not only essential to identify a click-bait, but also to identify the intensity of the clickbait based on the strength of the clickbait. In this work, we model clickbait strength prediction as a regression problem. While previous methods have relied on traditional machine learning or vanilla recurrent neural networks, we rigorously investigate the use of transformers for clickbait strength prediction. On a benchmark dataset with ∼39K posts, our methods outperform all the existing methods in the Clickbait Challenge.","Vijayasaradhi Indurthi, Bakhtiyar Syed, Manish Gupta and Vasudeva Varma",http://arxiv.org/abs/1812.10847v1
Predicting Personal Opinion on Future Events with Fingerprints ,"Predicting users' opinions in their response to social events has important real-world applications, many of which political and social impacts. Existing approaches derive a population's opinion on a going event from large scores of user generated content. 
In certain scenarios, we may not be able to acquire such content and thus cannot infer an unbiased opinion on those emerging events. To address this problem, we propose to explore opinion on unseen articles based on one's fingerprinting: the prior reading and commenting history. This work presents a focused study on modeling and leveraging fingerprinting techniques to predict a user's future opinion. We introduce a recurrent neural network based model that integrates fingerprinting. 
We collect a large dataset that consists of event-comment pairs from six news websites. We evaluate the proposed model on this dataset. The results show substantial performance gains demonstrating the effectiveness of our approach.","Fan Yang, Eduard Dragut and Arjun Mukherjee",http://arxiv.org/abs/1007.2420v1
Predicting Stance Change Using Modular Architectures ,"The ability to change a person's mind on a given issue depends both on the arguments they are presented with and on their underlying perspectives and biases on that issue. Predicting stance changes require  characterizing both aspects and the interaction between them, especially in realistic settings in which stance changes are very rare.",Aldo Porco and Dan Goldwasser,http://arxiv.org/abs/2006.00052v1
Priorless Recurrent Networks Learn Curiously ,"Recently, domain general recurrent neural networks, without explicit inductive biases, have been shown to successfully reproduce a range of human linguistic behaviours, such as accurately predicting number agreement between nouns and verbs. We show that such networks will also learn number agreement within unnatural sentence structures, i.e. structures that are not found within any natural languages and which humans struggle to process. These results suggest that the models are learning from their input in a manner that is substantially different from human language acquisition, and we undertake an analysis of how the learned knowledge is stored in the weights of the network.  We find that while the model has an effective understanding of singular versus plural for individual sentences, there is a lack of a unified concept of number agreement connecting these processes across the full range of inputs.  Moreover, the weights handling natural and unnatural structures overlap substantially, in a way that underlines the non-human-like nature of the knowledge learned by the network.",Jeff Mitchell and Jeffrey Bowers,http://arxiv.org/abs/2006.04720v2
Probabilistic Interpretation with Bag of Latent Features for Text Classification ,"Interpreting how a neural model works is important to build 
more robust and trustful ones, but challenging because of 
the complexity of its structure. 
Following the success of utilising probability, 
such as within the attention mechanism,
we propose a sub-network architecture called BoLF, 
which represents input by a \emph{bag of latent features} 
(a latent feature has a score ranging from 0 to 1 indicating 
to what extent it is in the bag). 
We show that, different from attention and salience map, 
it is straight-forward to compute 
the probability an input component supports a category. 
For a demonstration, applying BoLF to text classification, we show that, 
BoLF slightly outperforms the classical CNN and BiLSTM text classifiers on SST2 and AG-news datasets.",Phong Le and Willem Zuidema,http://arxiv.org/abs/1707.08309v1
Probing classifiers may just learn from linear context features ,"Analyses that seek to interpret the representations learned by neural sentence encoders such as BERT and ELMo have become popular recently, with probing classifiers trained for auxiliary tasks being the most widespread approach. While many researchers are aware of the difficulty to distinguish between ""revealing the linguistic structure encoded in the representations'' and ""learning the task"", the strategies that have been proposed to address this problem and the question of their validity call for further research.
Using a word identity prediction task, we show that the token embeddings learned by neural sentence encoders contain a lot of information about the exact linear context of the token, and suggest that, with such information, learning standard probing tasks may be feasible even without traditional hierarchical structure.
Based on this observation, we propose a framework in which analysis efforts can be scrutinized and argue that, with current models and baselines, conclusions that representations contain linguistic structure are not well-grounded. Current probing methodology, such as restricting the probe’s expressivity or using strong baselines, can help to better estimate the complexity of learning, but not build a foundation for speculations about the linguistic structure encoded in the learned representations.",Jenny Kunz and Marco Kuhlmann,http://arxiv.org/abs/1805.05396v2
Probing Multilingual BERT for Genetic and Typological Signals ,"We probe the layers in multilingual BERT (mBERT) for phylogenetic and geographic language signals across 100 languages and compute language distances based on the mBERT representations. 
We 1) employ the language distances to infer and evaluate language trees, finding  that they 
are close to the reference family tree in terms of quartet tree distance, 2) perform distance matrix regression analysis, finding that the language distances can be best explained 
language genetic and worst by typological factors and 3) present a novel measure of diachronic stability for meanings which in turn correlates  significantly with published ranked lists based on  computational 
computational historical linguistic approaches. Our results contribute to the nascent field of linguistic typological interpretability of black-box cross-lingual text representations and we bridge cross-lingual approaches with those of computational historical linguistics.","Taraka Rama, Lisa Beinborn and Steffen Eger",http://arxiv.org/abs/2011.02070v1
Probing Multimodal Embeddings for Linguistic Properties: the Visual-Semantic Case ,"Semantic embeddings have advanced the state of the art for countless natural language processing tasks, and various extensions to multimodal domains, such as visual-semantic embeddings, have been proposed. While the power of visual-semantic embeddings comes from the distillation and enrichment of information through machine learning, their inner workings are poorly understood and there is a shortage of analysis tools.  To address this problem, we generalize the notion ofprobing tasks to the visual-semantic case. To this end, we (i) discuss the formalization of probing tasks for embeddings of image-caption pairs, (ii) define three concrete probing tasks within our general framework, (iii) train classifiers to probe for those properties, and (iv) compare various state-of-the-art embeddings under the lens of the proposed probing tasks. Our experiments reveal an up to 13% increase in accuracy on visual-semantic embeddings compared to the corresponding unimodal embeddings, which suggest that the text and image dimensions represented in the former do complement each other.","Adam Dahlgren Lindström, Johanna Björklund, Suna Bensch and Frank Drewes",http://arxiv.org/abs/2005.00719v1
QANom: Question-Answer driven SRL for Nominalizations ,"We propose a new semantic scheme for capturing predicate-argument relations for nominalizations, termed QANom. This scheme extends the QA-SRL formalism (He et al., 2015), modeling the relations between nominalizations and their arguments via natural language question-answer pairs. We construct the first QANom dataset using controlled crowdsourcing, analyze its quality and compare it to expertly annotated nominal-SRL annotations, as well as to other QA-driven annotations. In addition, we train a baseline QANom parser for identifying nominalizations and labeling their arguments with question-answer pairs. Finally, we demonstrate the extrinsic utility of our annotations for downstream tasks using both indirect supervision and zero-shot settings.","Ayal Klein, Jonathan Mamou, Valentina Pyatkin, Daniela Stepanov, Hangfeng He, Dan Roth, Luke Zettlemoyer and Ido Dagan",
